block_id,block
921,058XX S PULASKI RD
922,062XX S MELVINA AVE
923,070XX S COTTAGE GROVE AVE
924,076XX S YATES BLVD
925,072XX S LANGLEY AVE
926,069XX N OLCOTT AVE
927,051XX S TALMAN AVE
928,024XX W TAYLOR ST
929,111XX S LOOMIS ST
930,019XX S CHRISTIANA AVE
931,080XX S CHAPPEL AVE
932,125XX S YALE AVE
933,097XX S PROSPECT AVE
934,026XX W DIVISION ST
935,032XX W 66TH ST
936,002XX N PINE AVE
937,028XX W PRATT BLVD
938,005XX N MICHIGAN AVE
939,030XX W POLK ST
940,012XX W VAN BUREN ST
941,015XX N KINGSBURY ST
942,107XX S YATES AVE
943,002XX E WALTON ST
944,094XX S STATE ST
945,007XX S WASHTENAW AVE
946,091XX S OGLESBY AVE
947,006XX W HOBBIE ST
948,070XX S WOODLAWN AVE
949,062XX N CALIFORNIA AVE
950,030XX E 87TH ST
951,033XX W MONTROSE AVE
952,017XX N RICHMOND ST
953,035XX W ARMITAGE AVE
954,011XX N KEDZIE AVE
955,017XX W AUGUSTA BLVD
956,017XX E 75TH ST
957,051XX N OAKLEY AVE
958,054XX S ELLIS AVE
959,040XX W DIVERSEY AVE
960,113XX S ABERDEEN ST
961,072XX S OGLESBY AVE
962,044XX N BROADWAY
963,026XX W 22ND PL
964,001XX W 63RD ST
965,011XX E 82ND ST
966,070XX S PAXTON AVE
967,066XX W IMLAY ST
968,066XX S STEWART AVE
969,019XX N ST LOUIS AVE
970,079XX S PAULINA ST
971,072XX S CHRISTIANA AVE
972,099XX S PRAIRIE AVE
973,038XX W LAWRENCE AVE
974,051XX N MARINE DR
975,105XX S AVENUE J
976,056XX S MICHIGAN AVE
977,066XX S PERRY AVE
978,049XX W THOMAS ST
979,065XX S MORGAN ST
980,030XX S CENTRAL PARK AVE
981,041XX W WASHINGTON BLVD
982,016XX W 79TH ST
983,051XX W MADISON ST
984,036XX S LAKE PARK AVE
985,004XX S PULASKI RD
986,044XX W VAN BUREN ST
987,043XX W ADDISON ST
988,014XX E 69TH ST
989,030XX N CICERO AVE
990,055XX S DR MARTIN LUTHER KING JR DR
991,050XX S MORGAN ST
992,034XX S HERMITAGE AVE
993,0000X E 100TH ST
994,005XX W KINZIE ST
995,060XX S PRAIRIE AVE
996,029XX S STATE ST
997,047XX N BROADWAY
998,049XX N WOLCOTT AVE
999,107XX S EMERALD AVE
1000,031XX W WARREN BLVD
1001,085XX S SAGINAW AVE
1002,003XX E 51ST ST
1003,027XX W EVERGREEN AVE
1004,010XX N MONITOR AVE
1005,061XX N TALMAN AVE
1006,003XX N MICHIGAN AVE
1007,040XX W LAKE ST
1008,062XX S SEELEY AVE
1009,031XX S HALSTED ST
1010,034XX W AUGUSTA BLVD
1011,007XX E 47TH ST
1012,021XX N ASHLAND AVE
1013,076XX S WINCHESTER AVE
1014,084XX S MORGAN ST
1015,063XX S VERNON AVE
1016,066XX S PEORIA ST
1017,046XX W IRVING PARK RD
1018,003XX S SPAULDING AVE
1019,079XX S LANGLEY AVE
1020,001XX N CALIFORNIA AVE
1021,095XX S OGLESBY AVE
1022,072XX S CALIFORNIA AVE
1023,033XX N PULASKI RD
1024,043XX W 63RD ST
1025,001XX N LAPORTE AVE
1026,071XX S RIDGELAND AVE
1027,019XX S SPAULDING AVE
1028,002XX E 83RD ST
1029,074XX S CHAMPLAIN AVE
1030,0000X E OHIO ST
1031,067XX W HIGGINS AVE
1032,023XX W 18TH PL
1033,049XX N KEDZIE AVE
1034,048XX S KEELER AVE
1035,061XX S KOMENSKY AVE
1036,045XX S MOZART ST
1037,052XX S WASHTENAW AVE
1038,061XX S SACRAMENTO AVE
1039,019XX W DIVISION ST
1040,020XX W 79TH ST
1041,097XX S GREEN ST
1042,006XX W 57TH ST
1043,013XX S STATE ST
1044,032XX N LAKE SHORE DR
1045,051XX W MAYPOLE AVE
1046,016XX W 59TH ST
1047,087XX S COLFAX AVE
1048,009XX S KARLOV AVE
1049,050XX S LOOMIS BLVD
1050,021XX N STAVE ST
1051,059XX S PRINCETON AVE
1052,081XX S EMERALD AVE
1053,002XX W 37TH ST
1054,027XX N LAWNDALE AVE
1055,070XX S ASHLAND AVE
1056,022XX N SOUTHPORT AVE
1057,048XX N SHERIDAN RD
1058,027XX N CANNON DR
1059,045XX W NORTH AVE
1060,062XX S TALMAN AVE
1061,032XX N SACRAMENTO AVE
1062,067XX S ELIZABETH ST
1063,057XX S STATE ST
1064,011XX N SPRINGFIELD AVE
1065,054XX S ABERDEEN ST
1066,010XX W 79TH ST
1067,019XX W LAWRENCE AVE
1068,035XX N OSCEOLA AVE
1069,061XX S WESTERN AVE
1070,001XX W 79TH ST
1071,012XX S SPRINGFIELD AVE
1072,001XX W 87TH ST
1073,001XX N WABASH AVE
1074,072XX N CAMPBELL AVE
1075,036XX S IRON ST
1076,022XX E 87TH ST
1077,032XX N HALSTED ST
1078,067XX N CALIFORNIA AVE
1079,067XX N GREENVIEW AVE
1080,077XX S MICHIGAN AVE
1081,062XX S DORCHESTER AVE
1082,033XX W BELLE PLAINE AVE
1083,008XX W NORTH AVE
1084,063XX S LINDER AVE
1085,020XX W ARTHUR AVE
1086,006XX S STATE ST
1087,085XX S COTTAGE GROVE AVE
1088,112XX S EGGLESTON AVE
1089,0000X W CTA 95TH ST LN
1090,019XX W MARQUETTE RD
1091,026XX N AUSTIN AVE
1092,040XX W 77TH PL
1093,069XX S OAKLEY AVE
1094,031XX N SAWYER AVE
1095,034XX W 73RD ST
1096,073XX S ASHLAND AVE
1097,065XX S BISHOP ST
1098,055XX S HALSTED ST
1099,002XX N WESTSHORE DR
1100,057XX N MEADE AVE
1101,099XX S EWING AVE
1102,068XX S EAST END AVE
1103,068XX S STONY ISLAND AVE
1104,004XX N SPRINGFIELD AVE
1105,028XX W LAKE ST
1106,091XX S PARNELL AVE
1107,058XX N KENMORE AVE
1108,002XX W GARFIELD BLVD
1109,090XX S ESCANABA AVE
1110,003XX S KEDZIE AVE
1111,066XX S DR MARTIN LUTHER KING JR DR
1112,037XX W WRIGHTWOOD AVE
1113,062XX S CAMPBELL AVE
1114,024XX W 63RD ST
1115,053XX S LAFLIN ST
1116,001XX N LEAMINGTON AVE
1117,055XX S FAIRFIELD AVE
1118,015XX E 67TH ST
1119,114XX S BISHOP ST
1120,026XX N ELSTON AVE
1121,019XX E 79TH ST
1122,072XX S CLAREMONT AVE
1123,004XX N CENTRAL AVE
1124,061XX S MAYFIELD AVE
1125,060XX S ARCHER AVE
1126,022XX E 70TH ST
1127,064XX S OAKLEY AVE
1128,044XX N CENTRAL PARK AVE
1129,014XX W OAKDALE AVE
1130,027XX W DIVISION ST
1131,077XX S PAULINA ST
1132,082XX S DR MARTIN LUTHER KING JR DR
1133,046XX W DICKENS AVE
1134,032XX W CULLOM AVE
1135,072XX S LAFAYETTE AVE
1136,018XX W NORWOOD ST
1137,009XX W BELMONT AVE
1138,026XX W HIRSCH ST
1139,087XX W CATHERINE AVE
1140,032XX W FULTON BLVD
1141,122XX S ABERDEEN ST
1142,068XX S BELL AVE
1143,0000X N CICERO AVE
1144,021XX N AVERS AVE
1145,0000X N HOYNE AVE
1146,011XX E 47TH ST
1147,070XX S THROOP ST
1148,014XX W WEBSTER AVE
1149,088XX S COTTAGE GROVE AVE
1150,011XX E 79TH PL
1151,014XX N CLARK ST
1152,013XX N HUDSON AVE
1153,007XX N LONG AVE
1154,048XX W FULLERTON AVE
1155,016XX W 45TH ST
1156,015XX W 47TH ST
1157,029XX N NATCHEZ AVE
1158,075XX S CLYDE AVE
1159,057XX W WABANSIA AVE
1160,018XX W HURON ST
1161,113XX S INDIANA AVE
1162,059XX W WASHINGTON BLVD
1163,048XX W CHICAGO AVE
1164,054XX W MADISON ST
1165,001XX W HURON ST
1166,103XX S INDIANA AVE
1167,073XX S VERNON AVE
1168,018XX N LINCOLN AVE
1169,024XX N NEVA AVE
1170,031XX W FULLERTON AVE
1171,082XX S MARYLAND AVE
1172,010XX N WESTERN AVE
1173,029XX E 89TH ST
1174,078XX S DOBSON AVE
1175,075XX S KINGSTON AVE
1176,060XX W TOUHY AVE
1177,010XX W BERWYN AVE
1178,063XX S FAIRFIELD AVE
1179,021XX N KILBOURN AVE
1180,125XX S WALLACE ST
1181,013XX S LAWNDALE AVE
1182,016XX W ERIE ST
1183,011XX E 83RD ST
1184,004XX N DRAKE AVE
1185,025XX W PERSHING RD
1186,079XX S ASHLAND AVE
1187,039XX W JACKSON BLVD
1188,054XX S DAMEN AVE
1189,067XX S HALSTED ST
1190,049XX W CORTEZ ST
1191,016XX N MILWAUKEE AVE
1192,021XX N STOCKTON DR
1193,047XX S GREENWOOD AVE
1194,014XX W HOWARD ST
1195,030XX W 63RD ST
1196,001XX N WALLER AVE
1197,006XX S SACRAMENTO BLVD
1198,039XX W DIVISION ST
1199,090XX S HARVARD AVE
1200,025XX W CHARLESTON ST
1201,019XX W WARNER AVE
1202,028XX W BERTEAU AVE
1203,031XX N KILPATRICK AVE
1204,025XX N NEWCASTLE AVE
1205,002XX N COLUMBUS DR
1206,066XX S DAMEN AVE
1207,045XX W 79TH PL
1208,074XX W TALCOTT AVE
1209,113XX S HERMOSA AVE
1210,063XX S ELLIS AVE
1211,029XX N CICERO AVE
1212,079XX S RIDGELAND AVE
1213,009XX E 79TH ST
1214,055XX S EVERETT AVE
1215,034XX N SEMINARY AVE
1216,069XX S INDIANA AVE
1217,061XX W HENDERSON ST
1218,023XX W DEVON AVE
1219,060XX S DORCHESTER AVE
1220,049XX S WOLCOTT AVE
1221,001XX W 115TH ST
1222,021XX W WASHINGTON BLVD
1223,033XX S PAULINA ST
1224,032XX W CHICAGO AVE
1225,003XX W 115TH ST
1226,001XX N BELL AVE
1227,058XX W PATTERSON AVE
1228,021XX W 51ST ST
1229,023XX E 79TH ST
1230,073XX S PEORIA ST
1231,002XX N ADA ST
1232,089XX S ESSEX AVE
1233,050XX W FLETCHER ST
1234,069XX S THROOP ST
1235,100XX S LOWE AVE
1236,027XX N WAYNE AVE
1237,024XX W 46TH PL
1238,055XX W WABANSIA AVE
1239,052XX W BLOOMINGDALE AVE
1240,004XX W 101ST ST
1241,055XX W WRIGHTWOOD AVE
1242,013XX W NORWOOD ST
1243,037XX N ALBANY AVE
1244,053XX N RAVENSWOOD AVE
1245,079XX S KIRKLAND AVE
1246,079XX S MERRILL AVE
1247,079XX S DREXEL AVE
1248,057XX S CICERO AVE
1249,112XX S FORRESTVILLE AVE
1250,064XX S AUSTIN AVE
1251,034XX W FOSTER AVE
1252,023XX W 43RD ST
1253,048XX W HARRISON ST
1254,029XX N MASON AVE
1255,028XX W CHICAGO AVE
1256,017XX E 86TH ST
1257,001XX W JACKSON BLVD
1258,027XX E 79TH ST
1259,040XX W CULLOM AVE
1260,007XX W BELMONT AVE
1261,052XX W FULTON ST
1262,091XX S COTTAGE GROVE AVE
1263,019XX E 71ST ST
1264,015XX N ORLEANS ST
1265,018XX N CENTRAL PARK AVE
1266,003XX W GOETHE ST
1267,046XX S KOMENSKY AVE
1268,035XX S HERMITAGE AVE
1269,081XX S SAGINAW AVE
1270,076XX S RIDGELAND AVE
1271,104XX S RACINE AVE
1272,023XX N LECLAIRE AVE
1273,042XX S PRINCETON AVE
1274,024XX S SAWYER AVE
1275,037XX W CHICAGO AVE
1276,018XX N MERRIMAC AVE
1277,047XX W JACKSON BLVD
1278,032XX E 92ND ST
1279,051XX W CHICAGO AVE
1280,076XX S DOBSON AVE
1281,115XX S YALE AVE
1282,002XX W 31ST ST
1283,037XX W 61ST PL
1284,031XX N RACINE AVE
1285,007XX E BOWEN AVE
1286,013XX W 19TH ST
1287,007XX E 100TH PL
1288,029XX W ADAMS ST
1289,001XX N HAMLIN BLVD
1290,029XX N WISNER AVE
1291,079XX S BISHOP ST
1292,042XX N RICHMOND ST
1293,052XX S KENNETH AVE
1294,017XX W JULIAN ST
1295,042XX S OAKENWALD AVE
1296,004XX W 77TH ST
1297,007XX E 61ST ST
1298,019XX S HAMLIN AVE
1299,009XX E 103RD ST
1300,063XX N OAKLEY AVE
1301,048XX S DR MARTIN LUTHER KING JR DR
1302,019XX N LINCOLN AVE
1303,089XX S CRANDON AVE
1304,017XX N SAYRE AVE
1305,025XX N BURLING ST
1306,048XX W FERDINAND ST
1307,008XX E 130TH PL
1308,016XX W FARWELL AVE
1309,003XX W 23RD PL
1310,006XX N LATROBE AVE
1311,081XX S VERNON AVE
1312,051XX S MICHIGAN AVE
1313,091XX S COLFAX AVE
1314,006XX W SHERIDAN RD
1315,014XX N BOSWORTH AVE
1316,012XX W SCHUBERT AVE
1317,027XX W 68TH ST
1318,056XX S NATOMA AVE
1319,070XX S ROCKWELL ST
1320,054XX S LARAMIE AVE
1321,064XX S MORGAN ST
1322,064XX S COTTAGE GROVE AVE
1323,106XX S OGLESBY AVE
1324,003XX E 103RD ST
1325,103XX S AVENUE N
1326,016XX N MAYFIELD AVE
1327,084XX S KEDZIE AVE
1328,037XX S DR MARTIN LUTHER KING JR DR
1329,061XX S KIMBARK AVE
1330,071XX N CLARK ST
1331,079XX S KOLIN AVE
1332,104XX S AVENUE N
1333,004XX W 126TH ST
1334,061XX N KENMORE AVE
1335,047XX W VAN BUREN ST
1336,0000X W HUBBARD ST
1337,072XX S SPAULDING AVE
1338,062XX S MAPLEWOOD AVE
1339,047XX S KILDARE AVE
1340,046XX N CLIFTON AVE
1341,039XX S WESTERN AVE
1342,043XX S ARCHER AVE
1343,103XX S INDIANAPOLIS AVE
1344,059XX S TALMAN AVE
1345,010XX W NORTH AVE
1346,049XX N ST LOUIS AVE
1347,026XX E 75TH ST
1348,060XX S FAIRFIELD AVE
1349,003XX W OHARE ST
1350,002XX E 75TH ST
1351,119XX S LOWE AVE
1352,0000X W CERMAK RD
1353,080XX S KIMBARK AVE
1354,081XX S LUELLA AVE
1355,021XX N MILWAUKEE AVE
1356,096XX S UNIVERSITY AVE
1357,074XX S ST LAWRENCE AVE
1358,051XX S LOOMIS BLVD
1359,115XX S ABERDEEN ST
1360,0000X N AUSTIN BLVD
1361,011XX N HARDING AVE
1362,011XX N HAMLIN AVE
1363,051XX W GRAND AVE
1364,048XX S LAPORTE AVE
1365,047XX N KEWANEE AVE
1366,090XX S WOODLAWN AVE
1367,046XX S ALBANY AVE
1368,002XX E 32ND ST
1369,006XX W 60TH ST
1370,122XX S PERRY AVE
1371,022XX W CHICAGO AVE
1372,022XX S KEELER AVE
1373,041XX W FIFTH AVE
1374,111XX S VINCENNES AVE
1375,083XX S SANGAMON ST
1376,070XX S STONY ISLAND AVE
1377,019XX N WESTERN AVE
1378,047XX S TRIPP AVE
1379,062XX W WAVELAND AVE
1380,048XX S JUSTINE ST
1381,033XX W FILLMORE ST
1382,006XX W OHARE ST
1383,076XX S PULASKI RD
1384,002XX W 23RD ST
1385,054XX W GLADYS AVE
1386,014XX W GREGORY ST
1387,060XX S ROCKWELL ST
1388,066XX S MARYLAND AVE
1389,036XX N LAKE SHORE DR
1390,001XX W VAN BUREN ST
1391,007XX N MAYFIELD AVE
1392,011XX S CAMPBELL AVE
1393,007XX N TRUMBULL AVE
1394,029XX W HARRISON ST
1395,107XX S RHODES AVE
1396,062XX S PRAIRIE AVE
1397,035XX N KIMBALL AVE
1398,050XX N ASHLAND AVE
1399,019XX W FOSTER AVE
1400,024XX N LOWELL AVE
1401,085XX S WALLACE ST
1402,069XX S WASHTENAW AVE
1403,109XX S PRINCETON AVE
1404,006XX N CLARK ST
1405,082XX S LAFLIN ST
1406,001XX N CLARK ST
1407,092XX S COMMERCIAL AVE
1408,036XX N SACRAMENTO AVE
1409,083XX S KERFOOT AVE
1410,018XX N MAUD AVE
1411,023XX S HOMAN AVE
1412,085XX S MARQUETTE AVE
1413,121XX S STATE ST
1414,100XX S WALLACE ST
1415,078XX S DR MARTIN LUTHER KING JR DR
1416,091XX S BURNSIDE AVE
1417,058XX N MAPLEWOOD AVE
1418,049XX S BLACKSTONE AVE
1419,046XX S ELLIS AVE
1420,0000X S AUSTIN BLVD
1421,014XX W ERIE ST
1422,034XX W 53RD PL
1423,062XX S WESTERN AVE
1424,054XX W MONROE ST
1425,048XX S DREXEL BLVD
1426,095XX S FOREST AVE
1427,059XX S CALIFORNIA AVE
1428,086XX S PHILLIPS AVE
1429,010XX W DIVISION ST
1430,050XX S COTTAGE GROVE AVE
1431,068XX S JUSTINE ST
1432,033XX S WELLS ST
1433,060XX N TALMAN AVE
1434,078XX S SOUTH SHORE DR
1435,055XX N KIMBALL AVE
1436,018XX S PAULINA ST
1437,039XX W WASHINGTON BLVD
1438,047XX N ALBANY AVE
1439,026XX N ALBANY AVE
1440,052XX W GEORGE ST
1441,001XX E 108TH ST
1442,059XX W WALTON ST
1443,009XX W ALTGELD ST
1444,105XX S YATES AVE
1445,068XX S LANGLEY AVE
1446,034XX W 72ND PL
1447,006XX N ALBANY AVE
1448,007XX N CENTRAL PARK AVE
1449,003XX E 95TH ST
1450,036XX W CORNELIA AVE
1451,108XX S AVENUE M
1452,064XX S ST LOUIS AVE
1453,023XX N LINCOLN PARK WEST
1454,065XX N SHERIDAN RD
1455,020XX W 115TH ST
1456,016XX S DRAKE AVE
1457,055XX W WASHINGTON BLVD
1458,103XX S HALSTED ST
1459,055XX S MICHIGAN AVE
1460,0000X W CHECKPOINT 7 ST
1461,082XX S LUELLA AVE
1462,022XX N DRAKE AVE
1463,020XX N KEDZIE AVE
1464,071XX S SAWYER AVE
1465,071XX S EMERALD AVE
1466,055XX W HENDERSON ST
1467,010XX W ARMITAGE AVE
1468,059XX W LAKE ST
1469,038XX W MONROE ST
1470,002XX S CANAL ST
1471,002XX S WABASH AVE
1472,002XX W 113TH ST
1473,015XX E 69TH PL
1474,001XX N STATE ST
1475,079XX S VERNON AVE
1476,008XX S BISHOP ST
1477,069XX S CLYDE AVE
1478,064XX S STEWART AVE
1479,024XX N CANNON DR
1480,077XX S COTTAGE GROVE AVE
1481,035XX W 15TH ST
1482,042XX S LANGLEY AVE
1483,085XX S KILBOURN AVE
1484,079XX S MARQUETTE AVE
1485,043XX N KEDVALE AVE
1486,049XX W WEST END AVE
1487,042XX W CRYSTAL ST
1488,048XX W SUPERIOR ST
1489,070XX S CLYDE AVE
1490,022XX W 80TH PL
1491,032XX W 60TH ST
1492,064XX W MONTROSE AVE
1493,011XX N AUSTIN BLVD
1494,014XX W FOSTER AVE
1495,041XX S INDIANA AVE
1496,003XX E 35TH ST
1497,017XX N WESTERN AVE
1498,008XX W 87TH ST
1499,061XX S WABASH AVE
1500,002XX W 71ST ST
1501,106XX S CLAREMONT AVE
1502,038XX W CHICAGO AVE
1503,034XX W 63RD ST
1504,0000X E 75TH ST
1505,054XX W HURON ST
1506,081XX S MARSHFIELD AVE
1507,004XX E 133RD ST
1508,061XX S PEORIA ST
1509,088XX S WOOD ST
1510,061XX S WINCHESTER AVE
1511,012XX W ROOSEVELT RD
1512,034XX W ROOSEVELT RD
1513,020XX E 78TH ST
1514,052XX S ASHLAND AVE
1515,003XX E GARFIELD BLVD
1516,065XX N SACRAMENTO AVE
1517,070XX S CRANDON AVE
1518,001XX N LARAMIE AVE
1519,067XX S OAKLEY AVE
1520,015XX E 76TH ST
1521,042XX N LARAMIE AVE
1522,038XX N CLARK ST
1523,024XX S ST LOUIS AVE
1524,016XX W 57TH ST
1525,022XX S SPRINGFIELD AVE
1526,079XX S COLES AVE
1527,0000X E 113TH ST
1528,040XX W HIRSCH ST
1529,022XX S HALSTED ST
1530,030XX S HALSTED ST
1531,043XX S STATE ST
1532,007XX N HAMLIN AVE
1533,001XX S LAVERGNE AVE
1534,093XX S EVANS AVE
1535,068XX S LOOMIS BLVD
1536,042XX W HADDON AVE
1537,083XX S MACKINAW AVE
1538,016XX N MAJOR AVE
1539,030XX W FIFTH AVE
1540,043XX S HONORE ST
1541,033XX W PERSHING RD
1542,046XX N SHERIDAN RD
1543,087XX S CALUMET AVE
1544,014XX W BELMONT AVE
1545,044XX N HAZEL ST
1546,050XX N KIMBERLY AVE
1547,050XX S ADA ST
1548,095XX S STONY ISLAND AVE
1549,052XX N LIANO AVE
1550,021XX E 69TH ST
1551,009XX N SACRAMENTO BLVD
1552,092XX S BLACKSTONE AVE
1553,048XX W HURON ST
1554,063XX S LAFLIN ST
1555,012XX N HERMITAGE AVE
1556,023XX W MADISON ST
1557,017XX W 76TH ST
1558,006XX N NOBLE ST
1559,047XX S INDIANA AVE
1560,078XX S ADA ST
1561,079XX S KIMBARK AVE
1562,032XX N KENMORE AVE
1563,030XX W 40TH PL
1564,066XX W DIVERSEY AVE
1565,061XX N WINTHROP AVE
1566,051XX W WINNEMAC AVE
1567,064XX S LOWE AVE
1568,103XX S WALLACE ST
1569,033XX N RIDGEWAY AVE
1570,020XX W ROSCOE ST
1571,026XX E 87TH ST
1572,118XX S MARSHFIELD AVE
1573,038XX W WEST END AVE
1574,091XX S SOUTH CHICAGO AVE
1575,0000X E 61ST ST
1576,013XX W WILSON AVE
1577,008XX N LECLAIRE AVE
1578,017XX E 77TH ST
1579,079XX S GREENWOOD AVE
1580,026XX N SAYRE AVE
1581,071XX S BENNETT AVE
1582,023XX W MONROE ST
1583,0000X E 100TH PL
1584,018XX W 50TH ST
1585,064XX S RICHMOND ST
1586,016XX S SPRINGFIELD AVE
1587,017XX N CLYBOURN AVE
1588,011XX E 81ST ST
1589,030XX N WHIPPLE ST
1590,009XX E 83RD ST
1591,009XX N CAMBRIDGE AVE
1592,045XX N MULLIGAN AVE
1593,106XX S MICHIGAN AVE
1594,045XX S HONORE ST
1595,074XX N DAMEN AVE
1596,007XX E 133RD ST
1597,047XX S STATE ST
1598,017XX N HUMBOLDT BLVD
1599,025XX N HAMLIN AVE
1600,0000X W 111TH ST
1601,056XX S PRINCETON AVE
1602,047XX S PRINCETON AVE
1603,002XX N MICHIGAN AVE
1604,001XX W MADISON ST
1605,025XX W 21ST ST
1606,030XX W 19TH ST
1607,048XX W WEST END AVE
1608,015XX S TRIPP AVE
1609,024XX W CULLOM AVE
1610,016XX E 84TH ST
1611,012XX S TROY ST
1612,069XX S HALSTED ST
1613,015XX W GARFIELD BLVD
1614,032XX S WESTERN BLVD
1615,068XX S NORMAL BLVD
1616,008XX S STATE ST
1617,031XX N SHERIDAN RD
1618,048XX S VINCENNES AVE
1619,025XX W 45TH PL
1620,082XX S HALSTED ST
1621,075XX S ELLIS AVE
1622,044XX N SHERIDAN RD
1623,072XX S SOUTH SHORE DR
1624,066XX S STONY ISLAND AVE
1625,049XX S KEDVALE AVE
1626,014XX W ARTHUR AVE
1627,025XX E 72ND ST
1628,011XX W DIVISION ST
1629,037XX N NEWCASTLE AVE
1630,034XX S CALUMET AVE
1631,007XX W WILLOW ST
1632,032XX W ARMITAGE AVE
1633,050XX W 63RD ST
1634,030XX S KOMENSKY AVE
1635,059XX W MIDWAY PARK
1636,071XX S CONSTANCE AVE
1637,042XX N MARINE DR
1638,038XX W 55TH ST
1639,014XX E 79TH ST
1640,090XX S ADA ST
1641,066XX S WHIPPLE ST
1642,052XX S TALMAN AVE
1643,074XX S COTTAGE GROVE AVE
1644,0000X N LOTUS AVE
1645,049XX W JACKSON BLVD
1646,055XX S WELLS ST
1647,073XX S MARSHFIELD AVE
1648,008XX E 46TH ST
1649,033XX N WESTERN AVE
1650,049XX S MARSHFIELD AVE
1651,023XX E 75TH ST
1652,016XX N MEADE AVE
1653,021XX N CLYBOURN AVE
1654,048XX N SAWYER AVE
1655,049XX S KNOX AVE
1656,026XX N MOBILE AVE
1657,080XX S STONY ISLAND AVE
1658,094XX S ST LAWRENCE AVE
1659,038XX W ROSCOE ST
1660,008XX N WELLS ST
1661,023XX N MILWAUKEE AVE
1662,117XX S RACINE AVE
1663,013XX N KEDZIE AVE
1664,030XX E 91ST ST
1665,114XX S STATE ST
1666,013XX W 15TH ST
1667,005XX E 71ST ST
1668,031XX W WALNUT ST
1669,051XX S INDIANA AVE
1670,075XX N RIDGE BLVD
1671,102XX S STATE ST
1672,101XX S STATE ST
1673,124XX S UNION AVE
1674,008XX N STATE ST
1675,002XX W 47TH ST
1676,011XX W GARFIELD BLVD
1677,005XX W GRANT PL
1678,019XX S ALBANY AVE
1679,058XX N CUMBERLAND AVE
1680,004XX W 75TH ST
1681,071XX S DREXEL AVE
1682,018XX E 72ND ST
1683,006XX N MICHIGAN AVE
1684,017XX W WALLEN AVE
1685,030XX S LOCK ST
1686,045XX N MALDEN ST
1687,049XX N HARLEM AVE
1688,021XX W CHICAGO AVE
1689,014XX N WELLS ST
1690,101XX S EBERHART AVE
1691,096XX S AVENUE M
1692,121XX S HALSTED ST
1693,029XX W ADDISON ST
1694,097XX S EWING AVE
1695,049XX W RACE AVE
1696,008XX S PLYMOUTH CT
1697,101XX S PERRY AVE
1698,027XX W LEXINGTON ST
1699,076XX S CICERO AVE
1700,084XX S COLFAX AVE
1701,047XX W IRVING PARK RD
1702,029XX E 79TH ST
1703,008XX S SACRAMENTO BLVD
1704,030XX W ROOSEVELT RD
1705,002XX W 43RD ST
1706,063XX S HOMAN AVE
1707,046XX N HAMILTON AVE
1708,120XX S EMERALD AVE
1709,028XX W WALTON ST
1710,035XX W ARTHINGTON ST
1711,011XX W SCHUBERT AVE
1712,023XX W 70TH ST
1713,071XX S WESTERN AVE
1714,001XX E CHICAGO AVE
1715,024XX W 47TH ST
1716,054XX W DIVISION ST
1717,063XX S TALMAN AVE
1718,004XX E 111TH ST
1719,085XX S ESCANABA AVE
1720,007XX W 47TH ST
1721,054XX S WELLS ST
1722,0000X N LARAMIE AVE
1723,007XX W 61ST ST
1724,012XX S WABASH AVE
1725,062XX S CARPENTER ST
1726,009XX W LELAND AVE
1727,053XX S WESTERN AVE
1728,055XX W DAKIN ST
1729,003XX N LOTUS AVE
1730,029XX S ELIAS CT
1731,024XX N LARAMIE AVE
1732,010XX S RACINE AVE
1733,009XX N ELSTON AVE
1734,115XX S HALSTED ST
1735,036XX N NEWCASTLE AVE
1736,014XX W BLACKHAWK ST
1737,045XX S WESTERN BLVD
1738,013XX W 95TH ST
1739,064XX S TALMAN AVE
1740,002XX W 69TH ST
1741,044XX N ASHLAND AVE
1742,042XX S INDIANA AVE
1743,081XX S RACINE AVE
1744,011XX W ADAMS ST
1745,008XX S DAMEN AVE
1746,099XX S WALDEN PKWY
1747,015XX E 62ND ST
1748,052XX S KILBOURN AVE
1749,055XX W WILSON AVE
1750,026XX N LAMON AVE
1751,035XX W IOWA ST
1752,010XX N RIDGEWAY AVE
1753,043XX W AUGUSTA BLVD
1754,014XX W MONTROSE AVE
1755,041XX W MADISON ST
1756,003XX E 47TH ST
1757,007XX N SPRINGFIELD AVE
1758,059XX S ARCHER AVE
1759,084XX S COMMERCIAL AVE
1760,040XX S CALUMET AVE
1761,031XX N CICERO AVE
1762,006XX S ALBANY AVE
1763,012XX S ALBANY AVE
1764,046XX S WABASH AVE
1765,006XX N RUSH ST
1766,027XX S SPRINGFIELD AVE
1767,004XX N PINE AVE
1768,020XX S MORGAN ST
1769,063XX S COTTAGE GROVE AVE
1770,010XX N LARAMIE AVE
1771,0000X N KEDZIE AVE
1772,039XX N KEELER AVE
1773,054XX W FULLERTON AVE
1774,007XX W SHERIDAN RD
1775,067XX S UNION AVE
1776,076XX S RHODES AVE
1777,052XX W LAKE ST
1778,080XX S LANGLEY AVE
1779,029XX E 83RD ST
1780,048XX S PULASKI RD
1781,065XX S SACRAMENTO AVE
1782,003XX N KILPATRICK AVE
1783,034XX W 24TH ST
1784,011XX W WILSON AVE
1785,055XX S ELIZABETH ST
1786,010XX N RUSH ST
1787,006XX W ARMITAGE AVE
1788,015XX N LEAVITT ST
1789,054XX W WELLINGTON AVE
1790,011XX E 52ND ST
