rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
"		3030							",https://boardgamegeek.com/boardgame/41658/adios-amigos,41658,Adios Amigos,2,4,15,15,15,2009,6.25516,5.79052,595,//cf.geekdo-images.com/images/pic468109.jpg,8,Simultaneous Action Selection,847,"Action / Dexterity, American West, Card Game, Real-time",Momo Besedic,1.1053
"		3031							",https://boardgamegeek.com/boardgame/122943/scripts-and-scribes-dice-game,122943,Scripts and Scribes: The Dice Game,2,5,30,30,30,2012,6.66227,5.79195,306,//cf.geekdo-images.com/images/pic1276819.jpg,10,"Auction/Bidding, Dice Rolling, Press Your Luck, Set Collection",496,"Bluffing, Dice, Medieval",Steve Finn,1.5556
"		3032							",https://boardgamegeek.com/boardgame/1315/africa,1315,Africa,2,5,60,60,60,2001,6.00944,5.79037,1204,//cf.geekdo-images.com/images/pic9530.jpg,10,Set Collection,1268,Exploration,Reiner Knizia,1.7481
"		3033							",https://boardgamegeek.com/boardgame/2580/persian-gulf-battle-middle-east,2580,Persian Gulf: Battle for the Middle East,2,2,300,300,300,1986,7.47479,5.79418,178,//cf.geekdo-images.com/images/pic128073.jpg,12,"Hex-and-Counter, Simulation",523,"Modern Warfare, Wargame","John Astell, Frank Chadwick",3.4815
"		3034							",https://boardgamegeek.com/boardgame/87907/1865-sardinia,87907,1865: Sardinia,2,4,240,240,240,2011,7.71628,5.79055,145,//cf.geekdo-images.com/images/pic871740.jpg,14,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",254,"Economic, Trains, Transportation",Alessandro Lala,3.8125
"		3035							",https://boardgamegeek.com/boardgame/1669/mosbys-raiders,1669,Mosby's Raiders,1,1,120,120,120,1985,6.58485,5.7903,373,//cf.geekdo-images.com/images/pic992116.jpg,12,"Area Movement, Campaign / Battle Card Driven",1028,"American Civil War, Wargame",Eric Lee Smith,2.4583
"		3036							",https://boardgamegeek.com/boardgame/163937/world-yo-ho,163937,World of Yo-Ho,2,4,90,45,90,2016,6.73033,5.79727,296,//cf.geekdo-images.com/images/pic2640771.png,8,"Deck / Pool Building, Grid Movement, Variable Player Powers",774,"Adventure, Nautical, Pirates",none,2.1111
"		3037							",https://boardgamegeek.com/boardgame/85424/la-bataille-de-la-moscowa-third-edition,85424,La Bataille de la Moscowa (third edition),2,8,1000,1000,1000,2011,8.6021,5.78979,111,//cf.geekdo-images.com/images/pic965093.jpg,16,Hex-and-Counter,468,"Napoleonic, Wargame",Terry Doherty,4.3226
"		3038							",https://boardgamegeek.com/boardgame/8059/ideology-war-ideas,8059,Ideology: The War of Ideas,2,5,90,90,90,2003,6.17855,5.78835,842,//cf.geekdo-images.com/images/pic528556.jpg,12,"Area Control / Area Influence, Variable Player Powers",1503,Political,Andrew Parks,2.75
"		3039							",https://boardgamegeek.com/boardgame/63975/level-x,63975,Level X,2,4,20,20,20,2010,6.36486,5.79156,434,//cf.geekdo-images.com/images/pic1437079.jpg,8,"Dice Rolling, Set Collection",415,"Abstract Strategy, Dice, Number",Stefan Risthaus,1.1463
"		3040							",https://boardgamegeek.com/boardgame/149620/advanced-squad-leader-starter-kit-historical-modul,149620,Advanced Squad Leader: Starter Kit Historical Module 1 ? Decision at Elst,2,2,0,0,0,2014,8.50588,5.7889,102,//cf.geekdo-images.com/images/pic1819745.jpg,0,Hex-and-Counter,717,"Wargame, World War II",Ken Dunn,3.8125
"		3041							",https://boardgamegeek.com/boardgame/25775/elusive-victory-air-war-over-suez-canal-1967-1973,25775,"Elusive Victory: The Air War over the Suez Canal, 1967-1973",2,2,240,240,240,2009,7.93813,5.78871,128,//cf.geekdo-images.com/images/pic506185.jpg,12,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation",707,"Aviation / Flight, Modern Warfare, Wargame",Terry Simo,3.8889
"		3042							",https://boardgamegeek.com/boardgame/19624/freyas-folly,19624,Freya's Folly,3,5,50,50,50,2005,6.6239,5.78864,318,//cf.geekdo-images.com/images/pic92326.jpg,10,Set Collection,495,Mythology,Don Bone,2.4118
"		3043							",https://boardgamegeek.com/boardgame/108018/riichi-mahjong,108018,Riichi Mahjong,4,4,120,60,120,0,8.4373,5.79412,126,//cf.geekdo-images.com/images/pic1217879.jpg,8,"Betting/Wagering, Hand Management, Set Collection",165,Abstract Strategy,(Uncredited),2.7273
"		3044							",https://boardgamegeek.com/boardgame/2638/clash-giants,2638,Clash of Giants,2,2,180,180,180,2001,6.90565,5.78967,248,//cf.geekdo-images.com/images/pic36086.jpg,12,Hex-and-Counter,541,"Wargame, World War I",Ted Raicer,2.3023
"		3045							",https://boardgamegeek.com/boardgame/180761/dreamwell,180761,Dreamwell,2,4,45,30,45,2016,7.00524,5.79017,248,//cf.geekdo-images.com/images/pic2838571.jpg,13,"Grid Movement, Modular Board, Pattern Building, Set Collection",721,"Abstract Strategy, Card Game, Fantasy",Nick Little,2
"		3046							",https://boardgamegeek.com/boardgame/192240/control,192240,Control,2,4,15,5,15,2016,7.12773,5.7913,247,//cf.geekdo-images.com/images/pic2857170.png,10,"Hand Management, Take That",707,"Card Game, Science Fiction",Mattox Shuler,1.6429
"		3047							",https://boardgamegeek.com/boardgame/28907/b-29-superfortress,28907,B-29 Superfortress,1,1,90,90,90,2008,6.94885,5.78806,261,//cf.geekdo-images.com/images/pic1622285.jpg,14,"Dice Rolling, Simulation",746,"Aviation / Flight, Wargame, World War II","Steve Dixon, Shawn Rife",2.6512
"		3048							",https://boardgamegeek.com/boardgame/178210/batman-fluxx,178210,Batman Fluxx,2,6,30,5,30,2015,6.43264,5.78989,504,//cf.geekdo-images.com/images/pic2529971.png,8,"Hand Management, Set Collection",1449,"Card Game, Movies / TV / Radio theme",Andrew Looney,1.2857
"		3049							",https://boardgamegeek.com/boardgame/41762/fastrack,41762,Fastrack,2,2,10,10,10,2008,6.51317,5.78489,347,//cf.geekdo-images.com/images/pic918163.jpg,5,none,644,"Action / Dexterity, Children's Game",Jean-Marie Albert,1
"		3050							",https://boardgamegeek.com/boardgame/13172/kung-fu-fighting,13172,Kung Fu Fighting,2,6,30,30,30,2004,6.14873,5.78855,935,//cf.geekdo-images.com/images/pic53465.jpg,10,Hand Management,1090,"Card Game, Fighting, Humor","Cliff Bohm, Geoff Bottone, Colleen Skadl",1.2969
"		3051							",https://boardgamegeek.com/boardgame/2583/18ga,2583,18GA,3,5,240,240,240,1998,7.19056,5.78781,180,//cf.geekdo-images.com/images/pic302407.jpg,14,"Route/Network Building, Stock Holding, Tile Placement",249,"Economic, Print & Play, Trains, Transportation",Mark Derrick,4.0741
"		3052							",https://boardgamegeek.com/boardgame/181176/council-blackthorn,181176,Council of Blackthorn,2,6,90,45,90,2016,7.75581,5.78914,197,//cf.geekdo-images.com/images/pic2789996.png,13,"Area Control / Area Influence, Dice Rolling, Hand Management, Roll / Spin and Move, Variable Player Powers",327,"Card Game, Dice, Fantasy, Medieval",Jay Meyer,2.1429
"		3053							",https://boardgamegeek.com/boardgame/145654/invaders,145654,Invaders,2,2,60,60,60,2013,6.96211,5.7874,237,//cf.geekdo-images.com/images/pic1740801.jpg,12,"Hand Management, Variable Player Powers",452,"Card Game, Fighting, Horror, Science Fiction",Mark Chaplin,2.7
"		3054							",https://boardgamegeek.com/boardgame/118776/tahiti,118776,Tahiti,2,4,60,45,60,2012,6.37574,5.78678,445,//cf.geekdo-images.com/images/pic1270825.png,13,"Action Point Allowance System, Grid Movement, Modular Board, Pick-up and Deliver, Set Collection, Tile Placement",888,"Exploration, Mythology, Nautical, Transportation",David E. Whitcher,1.9118
"		3055							",https://boardgamegeek.com/boardgame/1309/die-magier-von-pangea,1309,Die Magier von Pangea,2,4,60,60,60,2001,6.22602,5.78736,626,//cf.geekdo-images.com/images/pic194007.jpg,10,"Modular Board, Pick-up and Deliver, Set Collection",923,"Economic, Fantasy",Ralf Burkert,2.3333
"		3056							",https://boardgamegeek.com/boardgame/22485/terra-prime,22485,Terra Prime,2,5,60,60,60,2009,6.36107,5.78728,447,//cf.geekdo-images.com/images/pic537313.jpg,10,"Action Point Allowance System, Dice Rolling, Modular Board, Pick-up and Deliver, Point to Point Movement, Tile Placement",804,"Economic, Science Fiction, Space Exploration, Transportation",Seth Jaffee,2.5692
"		3057							",https://boardgamegeek.com/boardgame/28185/kaisers-pirates,28185,The Kaiser's Pirates,1,4,90,90,90,2007,6.41973,5.78709,478,//cf.geekdo-images.com/images/pic512074.jpg,9,"Dice Rolling, Hand Management",975,"Card Game, Nautical, Wargame, World War I",James M. Day,2.2727
"		3058							",https://boardgamegeek.com/boardgame/164874/airborne-commander,164874,Airborne Commander,1,1,30,30,30,2015,7.09877,5.79143,204,//cf.geekdo-images.com/images/pic2783319.jpg,10,Deck / Pool Building,507,World War II,Aaron Lauster,2.037
"		3059							",https://boardgamegeek.com/boardgame/13456/vampire-prince-city,13456,Vampire: Prince of the City,2,5,180,180,180,2006,6.38935,5.78659,568,//cf.geekdo-images.com/images/pic797346.jpg,12,"Partnerships, Role Playing, Trading, Variable Player Powers",935,"Bluffing, Horror, Miniatures, Negotiation, Political",Mike Nudd,3.1176
"		3060							",https://boardgamegeek.com/boardgame/137238/time-n-space,137238,Time 'n' Space,3,4,30,30,30,2013,6.37526,5.78634,432,//cf.geekdo-images.com/images/pic1547400.jpg,10,"Pick-up and Deliver, Point to Point Movement, Set Collection, Simultaneous Action Selection",985,"Economic, Negotiation, Real-time, Science Fiction, Transportation",Tobias Stapelfeldt,2.2308
"		3061							",https://boardgamegeek.com/boardgame/205498/round-house,205498,Round House,2,5,90,60,90,2016,7.5034,5.78817,162,//cf.geekdo-images.com/images/pic3124550.jpg,10,"Action / Movement Programming, Area Movement, Card Drafting, Point to Point Movement, Set Collection, Worker Placement",292,"Economic, Medieval","Eros Lin, Zong-Hua Yang (Bob)",3
"		3062							",https://boardgamegeek.com/boardgame/12830/die-weinhandler,12830,Die Weinhändler,3,5,45,45,45,2004,6.18931,5.78629,651,//cf.geekdo-images.com/images/pic51969.jpg,10,"Auction/Bidding, Hand Management, Set Collection",1054,Card Game,"Claudia Hely, Roman Pelek",1.869
"		3063							",https://boardgamegeek.com/boardgame/102181/grove,102181,In a Grove,3,4,20,20,20,2011,6.37927,5.78781,452,//cf.geekdo-images.com/images/pic2691555.jpg,9,Memory,808,"Bluffing, Deduction, Murder/Mystery",Jun Sasaki,1.5143
"		3064							",https://boardgamegeek.com/boardgame/38553/duck-dealer,38553,Duck Dealer,2,5,240,180,240,2008,6.38994,5.78585,439,//cf.geekdo-images.com/images/pic375683.jpg,14,Pick-up and Deliver,742,"Space Exploration, Transportation","Jeroen Doumen, Joris Wiersinga",3.7593
"		3065							",https://boardgamegeek.com/boardgame/40761/montego-bay,40761,Montego Bay,2,4,60,45,60,2009,6.27872,5.78675,545,//cf.geekdo-images.com/images/pic459566.jpg,8,"Pick-up and Deliver, Simultaneous Action Selection",914,Transportation,Michael Feldkötter,1.8545
"		3066							",https://boardgamegeek.com/boardgame/10989/conhex,10989,ConHex,2,2,30,30,30,2002,6.90547,5.7881,232,//cf.geekdo-images.com/images/pic1017539.jpg,10,"Area Control / Area Influence, Pattern Building, Tile Placement",143,Abstract Strategy,Michail Antonow,2.3571
"		3067							",https://boardgamegeek.com/boardgame/5297/world-war-i,5297,World War I,2,2,180,180,180,1975,6.64722,5.78413,324,//cf.geekdo-images.com/images/pic64711.jpg,12,"Dice Rolling, Hex-and-Counter",848,"Wargame, World War I","Jim Dunnigan, Joseph Miranda",2.4444
"		3068							",https://boardgamegeek.com/boardgame/137900/jupiter-rescue,137900,Jupiter Rescue,2,7,60,60,60,2013,6.71603,5.7846,287,//cf.geekdo-images.com/images/pic1951142.jpg,15,"Co-operative Play, Modular Board, Variable Player Powers",526,Science Fiction,Mark Major,1.875
"		3069							",https://boardgamegeek.com/boardgame/3218/arab-israeli-wars,3218,The Arab-Israeli Wars,2,2,240,240,240,1977,6.33136,5.78523,551,//cf.geekdo-images.com/images/pic184688.jpg,14,Hex-and-Counter,1459,"Arabian, Modern Warfare, Wargame","Seth Carus, Richard Hamblen, Randall C. Reed, Russell Vane",3.2308
"		3070							",https://boardgamegeek.com/boardgame/175334/undercity-iron-kingdoms-adventure-board-game,175334,The Undercity: An Iron Kingdoms Adventure Board Game,2,4,120,60,120,2015,7.34155,5.78493,194,//cf.geekdo-images.com/images/pic2514461.png,14,"Co-operative Play, Dice Rolling, Grid Movement, Role Playing, Variable Player Powers",530,"Adventure, Exploration, Fantasy, Fighting, Miniatures","David Carl, Will Schoonover",2.5455
"		3071							",https://boardgamegeek.com/boardgame/146158/new-haven,146158,New Haven,2,4,60,60,60,2013,6.55102,5.78341,343,//cf.geekdo-images.com/images/pic1738404.jpg,12,Tile Placement,546,City Building,"Brian Leet, Kevin Worden",2.069
"		3072							",https://boardgamegeek.com/boardgame/144743/machina-arcana,144743,Machina Arcana,1,4,150,150,150,2014,7.56231,5.78475,195,//cf.geekdo-images.com/images/pic1787530.jpg,13,"Action Point Allowance System, Co-operative Play, Dice Rolling, Grid Movement",521,"Adventure, Dice, Exploration, Fighting, Horror, Mythology",Juraj Bilich,3.1111
"		3073							",https://boardgamegeek.com/boardgame/1796/pampas-railroads,1796,Pampas Railroads,3,6,120,120,120,2001,7.09922,5.78468,192,//cf.geekdo-images.com/images/pic501181.jpg,12,"Auction/Bidding, Crayon Rail System, Stock Holding",283,"Economic, Trains",John Bohrer,3.3333
"		3074							",https://boardgamegeek.com/boardgame/160409/too-many-cinderellas,160409,Too Many Cinderellas,2,4,10,10,10,2014,6.48161,5.78365,393,//cf.geekdo-images.com/images/pic2294265.jpg,10,Voting,611,"Card Game, Deduction","Nobutake Dogen, Nao Shimamura",1.2963
"		3075							",https://boardgamegeek.com/boardgame/121764/plato-3000,121764,Plato 3000,2,4,30,30,30,2012,6.45025,5.78367,395,//cf.geekdo-images.com/images/pic1336644.jpg,10,"Hand Management, Partnerships, Set Collection",938,"Card Game, Civilization",Sheamus Parkes,1.5946
"		3076							",https://boardgamegeek.com/boardgame/668/sternenhimmel,668,Sternenhimmel,3,5,30,30,30,1995,6.57603,5.78456,309,//cf.geekdo-images.com/images/pic447696.jpg,10,"Area Control / Area Influence, Auction/Bidding",377,Bluffing,Tom Schoeps,2.0857
"		3077							",https://boardgamegeek.com/boardgame/163027/loop-inc,163027,Loop Inc.,2,4,40,20,40,2015,6.53057,5.78318,350,//cf.geekdo-images.com/images/pic2486422.jpg,13,"Action / Movement Programming, Hand Management",881,"Science Fiction, Travel",Scott Almes,2.5455
"		3078							",https://boardgamegeek.com/boardgame/250/colonial-diplomacy,250,Colonial Diplomacy,2,7,360,360,360,1994,6.6312,5.78455,342,//cf.geekdo-images.com/images/pic55576.jpg,12,"Area Control / Area Influence, Area Movement, Player Elimination, Simultaneous Action Selection",593,"Bluffing, Negotiation, Political, Post-Napoleonic, Territory Building, Wargame",Peter Hawes,2.814
"		3079							",https://boardgamegeek.com/boardgame/182619/mule-board-game,182619,M.U.L.E. The Board Game,3,4,120,90,120,2015,6.73651,5.78449,278,//cf.geekdo-images.com/images/pic2634492.jpg,14,"Action Point Allowance System, Auction/Bidding, Commodity Speculation, Trading, Variable Player Powers, Worker Placement",536,"Economic, Exploration, Video Game Theme",Heikki Harju,2.625
"		3080							",https://boardgamegeek.com/boardgame/147299/pocket-imperium,147299,Pocket Imperium,2,4,45,30,45,2013,6.421,5.78685,436,//cf.geekdo-images.com/images/pic2644229.jpg,12,"Action / Movement Programming, Area Control / Area Influence, Modular Board, Simultaneous Action Selection",1269,"Print & Play, Science Fiction, Space Exploration, Territory Building",David J. Mortimer,1.9286
"		3081							",https://boardgamegeek.com/boardgame/344/members-only,344,Members Only,3,5,45,45,45,1996,6.60217,5.784,311,//cf.geekdo-images.com/images/pic618.jpg,10,"Betting/Wagering, Hand Management",352,"Bluffing, Card Game, Deduction",Reiner Knizia,2
"		3082							",https://boardgamegeek.com/boardgame/137154/auf-teufel-komm-raus,137154,Auf Teufel komm raus,2,6,40,40,40,2013,6.73402,5.78361,266,//cf.geekdo-images.com/images/pic1545739.jpg,10,"Betting/Wagering, Press Your Luck",313,none,"Tanja Engel, Sara Engel",1.7647
"		3083							",https://boardgamegeek.com/boardgame/31897/anno-1701-das-brettspiel,31897,Anno 1701: Das Brettspiel,3,4,120,60,120,2007,6.75381,5.78323,260,//cf.geekdo-images.com/images/pic594443.jpg,10,"Dice Rolling, Trading",398,"Age of Reason, Civilization, Exploration",Klaus Teuber,2.3846
"		3084							",https://boardgamegeek.com/boardgame/204837/game-thrones-iron-throne,204837,Game of Thrones: The Iron Throne,3,5,60,30,60,2016,7.22878,5.78327,205,//cf.geekdo-images.com/images/pic3109099.jpg,18,none,503,Movies / TV / Radio theme,"Bill Eberle, Justin Kemppainen, Peter Olotka, Greg Olotka",2.5
"		3085							",https://boardgamegeek.com/boardgame/7290/dynasty-league-baseball,7290,Dynasty League Baseball,1,2,45,45,45,1985,7.45783,5.78304,173,//cf.geekdo-images.com/images/pic584641.jpg,11,Simulation,253,Sports,Michael Cieslinski,2.5
"		3086							",https://boardgamegeek.com/boardgame/10206/make-n-break,10206,Make 'n' Break,2,4,30,30,30,2004,6.10493,5.78284,820,//cf.geekdo-images.com/images/pic295464.jpg,8,Pattern Building,1367,"Action / Dexterity, Card Game","Jack Lawson, Andrew Lawson",1.2875
"		3087							",https://boardgamegeek.com/boardgame/3597/strat-o-matic-hockey,3597,Strat-O-Matic Hockey,2,2,90,90,90,1978,7.03053,5.78279,236,//cf.geekdo-images.com/images/pic512837.jpg,11,none,394,Sports,Hal Richman,2.3333
"		3088							",https://boardgamegeek.com/boardgame/2063/great-khan-game,2063,The Great Khan Game,2,6,90,90,90,1989,6.64532,5.7824,346,//cf.geekdo-images.com/images/pic180599.jpg,10,Campaign / Battle Card Driven,606,"Bluffing, Card Game, Fantasy, Medieval","Richard Hamblen, Tom Wham",2.1463
"		3089							",https://boardgamegeek.com/boardgame/3586/sherlock,3586,Sherlock,2,5,20,20,20,1999,6.30287,5.78231,496,//cf.geekdo-images.com/images/pic73047.jpg,5,Memory,899,"Card Game, Children's Game, Memory",Reinhard Staupe,1.0938
"		3090							",https://boardgamegeek.com/boardgame/176524/hoplomachus-origins,176524,Hoplomachus: Origins,1,2,30,15,30,2015,8.16239,5.78482,113,//cf.geekdo-images.com/images/pic2492563.png,12,"Area Enclosure, Deck / Pool Building, Dice Rolling, Hand Management",319,"Dice, Fighting, Wargame","Adam Carlson, Josh J. Carlson",2.7143
"		3091							",https://boardgamegeek.com/boardgame/180543/exceed-red-horizon-reese-heidi-vs-vincent-nehtali,180543,Exceed: Red Horizon ? Reese & Heidi vs. Vincent & Nehtali,2,2,30,20,30,2016,8.10923,5.78994,130,//cf.geekdo-images.com/images/pic2692747.jpg,0,"Hand Management, Point to Point Movement, Variable Player Powers",281,"Card Game, Fighting","D. Brad Talton, Jr.",2.2
"		3092							",https://boardgamegeek.com/boardgame/6923/battletech-citytech,6923,BattleTech: CityTech,2,6,90,90,90,1986,6.66266,5.78457,308,//cf.geekdo-images.com/images/pic60346.jpg,12,"Dice Rolling, Hex-and-Counter, Variable Player Powers",783,"Miniatures, Science Fiction, Wargame","L. Ross Babcock, III, Forest Brown, Tara Gallagher, Sam Lewis, Mike Nystul, Bryan Nystul, Jordan Weisman, Wm. John Wheeler",3.3939
