fips,age_adjusted_mr,lower_95_ci_for_mr,upper_95_ci_for_mr,avg_deaths_per_year,recent_mr_trend,recent_5-year_mr-trend,lower_95_ci_mr-trend,upper_95_ci_mr-trend
27093,155.6 ,137.1, 176.3,54,falling,-0.9 ,-1.4, -0.4
27097,155.6 ,140, 172.7,77,falling,-0.9 ,-1.4, -0.4
27025,155.4 ,141.9, 169.9,102,stable,7.0 ,-7.5, 23.8
27031,154.7 ,117.9, 201.7,15,stable,-0.9 ,-2.8, 1.0
27047,154.6 ,139, 171.8,78,falling,-0.8 ,-1.2, -0.4
27039,154.2 ,132.3, 178.9,36,stable,-0.7 ,-1.5, 0.2
27155,154.1 ,114, 208.5,11,stable,-0.6 ,-2.2, 0.9
27027,153.5 ,140.2, 167.8,102,stable,-0.5 ,-1.0, 0.0
27045,152.8 ,133.6, 174.4,50,falling,-0.8 ,-1.3, -0.3
27141,151.9 ,140, 164.5,129,falling,-1.3 ,-1.9, -0.7
27003,151.6 ,146, 157.5,569,falling,-1.2 ,-1.4, -0.9
27063,151.4 ,124.9, 182.9,26,stable,-0.4 ,-1.4, 0.5
27009,149.9 ,134, 167.1,69,falling,-1.5 ,-2.1, -0.9
27173,149.5 ,122.2, 181.9,24,stable,-0.8 ,-1.5, 0.1
27171,149.5 ,140.1, 159.3,197,falling,-1.0 ,-1.4, -0.7
27007,149.3 ,134.9, 164.9,82,falling,-1.1 ,-1.6, -0.6
27123,148.7 ,144.3, 153.2,901,falling,-1.7 ,-1.9, -1.5
27157,148.6 ,130.7, 168.6,52,falling,-1.1 ,-1.7, -0.5
27033,148.3 ,124.1, 176.7,30,stable,-0.5 ,-1.2, 0.2
27005,147.3 ,132.4, 163.6,75,falling,-0.8 ,-1.3, -0.3
27161,146.9 ,126, 170.6,37,falling,-1.2 ,-1.9, -0.5
27165,146.4 ,119.9, 177.7,24,stable,-0.9 ,-1.9, 0.0
27145,146.3 ,138.4, 154.6,264,falling,-0.9 ,-1.1, -0.6
27067,145.9 ,131.9, 161.1,86,falling,-1.0 ,-1.5, -0.6
27113,145.7 ,122.2, 172.8,29,falling,-1.0 ,-1.8, -0.3
27075,144.4 ,120.4, 173,29,falling,-1.7 ,-2.4, -1.0
27051,143.7 ,109.9, 186.2,14,falling,-1.0 ,-2.0, -0.1
27131,143.6 ,131.8, 156.3,112,falling,-1.4 ,-1.9, -1.0
27163,143.6 ,137.3, 150.1,411,falling,-1.4 ,-1.8, -1.1
27013,141.8 ,129.5, 155,103,falling,-1.2 ,-1.6, -0.7
27103,141.6 ,125.7, 159.2,59,stable,8.5 ,-5.6, 24.7
27053,141.4 ,138.5, 144.3,1928,falling,-1.8 ,-2.0, -1.5
27111,141.2 ,130.5, 152.7,142,falling,-1.0 ,-1.5, -0.6
27139,140.7 ,131.3, 150.7,176,falling,-1.5 ,-2.0, -1.1
27069,140.5 ,103.2, 189.6,11,stable,-1.1 ,-2.4, 0.1
27073,139.5 ,109.7, 177,18,falling,-1.6 ,-2.6, -0.6
27037,139.3 ,134.4, 144.4,636,falling,-1.4 ,-1.6, -1.2
27127,139.2 ,118.1, 163.5,34,falling,-0.9 ,-1.5, -0.3
27085,138.2 ,123.8, 153.8,70,falling,-0.8 ,-1.4, -0.2
27065,137.4 ,116.5, 161.4,33,falling,-1.6 ,-2.5, -0.8
27089,135 ,109.3, 165.8,21,falling,-1.5 ,-2.4, -0.7
27101,134.5 ,108.4, 166.3,20,stable,-0.8 ,-1.8, 0.3
27147,132.7 ,118.4, 148.4,66,falling,-1.6 ,-2.0, -1.1
27149,132.1 ,103.5, 166.5,16,stable,-0.5 ,-1.3, 0.3
27153,131.8 ,115.7, 149.8,51,falling,-1.4 ,-2.0, -0.8
27121,131.6 ,107.4, 160.3,24,falling,-1.1 ,-1.9, -0.3
27055,131 ,112.6, 152,39,falling,-1.4 ,-1.9, -0.9
27019,127.2 ,117.1, 137.9,126,falling,-1.6 ,-2.0, -1.1
27077,125.7 ,89.4, 175.9,8,stable,-1.1 ,-2.3, 0.2
27109,124.7 ,117.5, 132.3,232,falling,-1.8 ,-2.0, -1.6
27135,122 ,101.3, 146,26,falling,-1.7 ,-2.3, -1.1
29000,166.3 ,165, 167.6,12909,falling,-1.4 ,-1.6, -1.3
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
29155,231.6 ,203.1, 263.2,50,stable,0.0 ,-0.5, 0.5
29069,221.1 ,200.8, 243.1,90,stable,-0.4 ,-0.9, 0.2
29123,217.6 ,187.4, 251.8,38,falling,-0.8 ,-1.4, -0.2
29175,216.9 ,194.1, 241.7,68,stable,-0.4 ,-0.9, 0.0
29187,216.9 ,202.8, 231.8,180,stable,-0.4 ,-0.8, 0.0
29227,212.4 ,148.6, 301.5,8,stable,0.0 ,-1.6, 1.6
29015,207.5 ,186.3, 231.2,82,falling,-1.1 ,-1.6, -0.6
29035,207.3 ,165.3, 257.9,18,stable,-0.2 ,-1.4, 0.9
29143,206 ,181.1, 233.8,51,stable,-0.3 ,-0.9, 0.3
29207,204.4 ,185.2, 225.2,87,stable,-0.5 ,-1.0, 0.1
29181,203.9 ,176.9, 234.5,42,stable,0.0 ,-0.8, 0.8
29023,203.8 ,187.7, 221,123,falling,-0.7 ,-1.1, -0.2
29055,203.1 ,181.9, 226.3,70,stable,-0.4 ,-0.8, 0.1
29119,200.2 ,176.6, 226.2,54,stable,-0.6 ,-1.3, 0.1
29133,199.5 ,171.2, 231.6,36,stable,-0.4 ,-1.3, 0.5
29139,197.9 ,168.9, 231.2,35,stable,-0.5 ,-1.4, 0.4
29007,195 ,174.2, 217.8,66,stable,-0.4 ,-1.0, 0.2
29091,194.6 ,178.5, 211.9,112,falling,-0.6 ,-1.0, -0.2
29105,192.1 ,174.4, 211.2,90,falling,-0.8 ,-1.2, -0.4
29121,191.9 ,166.7, 220.2,46,rising,5.9 ,2.3, 9.5
29117,190.5 ,164.7, 219.5,42,stable,0.3 ,-0.5, 1.0
29129,190.5 ,141, 254.1,11,stable,0.9 ,-0.5, 2.3
29223,189.9 ,163.6, 219.8,41,stable,-0.3 ,-1.1, 0.4
29177,189.6 ,168.3, 213.1,60,stable,-0.5 ,-1.2, 0.2
29087,189.3 ,143.9, 246.7,14,stable,-0.5 ,-1.7, 0.7
29001,188.4 ,165.7, 213.5,52,stable,-0.5 ,-1.2, 0.1
29093,188.4 ,159.1, 222.4,31,falling,-1.2 ,-1.8, -0.6
29013,187.7 ,163.1, 215.3,44,falling,-0.9 ,-1.5, -0.3
29141,187.5 ,166.3, 211.1,63,stable,-0.7 ,-1.3, 0.0
29085,187.2 ,158.5, 221.3,37,falling,-1.0 ,-1.7, -0.2
29221,186.8 ,165.7, 210,59,stable,-0.5 ,-1.2, 0.2
29145,186.5 ,172.9, 201,145,falling,-0.5 ,-0.9, -0.2
29163,186 ,162.3, 212.6,45,stable,-0.4 ,-0.8, 0.0
29039,185.5 ,160.2, 214.3,43,stable,-0.3 ,-1.1, 0.5
29049,185 ,162.6, 209.9,52,stable,-0.2 ,-0.8, 0.3
29159,184.8 ,168.5, 202.3,99,falling,-3.4 ,-5.6, -1.2
29115,183.4 ,156.4, 214.4,35,stable,-0.5 ,-1.2, 0.2
29097,183 ,173, 193.4,259,falling,-0.9 ,-1.3, -0.6
29059,182.8 ,159.2, 209.4,46,falling,-0.9 ,-1.4, -0.3
29099,182.1 ,174.5, 189.9,465,falling,-1.1 ,-1.3, -0.9
29127,181.3 ,162.2, 202.1,69,stable,-0.6 ,-1.2, 0.0
29083,181.3 ,161, 203.8,62,stable,-0.2 ,-0.7, 0.4
29199,180.8 ,138.1, 234,13,stable,0.1 ,-1.1, 1.4
29113,180.5 ,165.2, 196.9,108,falling,-0.7 ,-1.2, -0.1
29041,180.5 ,147.3, 220.2,23,stable,-0.4 ,-1.1, 0.3
29510,179.3 ,172.8, 186.1,602,falling,-2.9 ,-3.6, -2.1
29027,178.9 ,163.1, 196,98,falling,-0.8 ,-1.3, -0.3
29021,178.5 ,167.3, 190.3,196,falling,-0.8 ,-1.2, -0.5
29011,178.4 ,150.6, 210.4,31,stable,-0.6 ,-1.4, 0.1
29201,177.4 ,161.4, 194.8,92,falling,-0.7 ,-1.1, -0.2
29063,177.2 ,148.9, 209.9,28,stable,-1.2 ,-2.3, 0.1
29225,176.8 ,159.6, 195.4,79,falling,-1.0 ,-1.6, -0.5
29229,176.7 ,153.9, 202.4,46,falling,-0.6 ,-1.2, -0.1
29169,176 ,157.2, 196.4,66,falling,-1.0 ,-1.7, -0.4
29025,175.9 ,143.7, 213.8,22,stable,0.2 ,-0.8, 1.2
29109,175.4 ,159.3, 192.7,92,falling,-0.9 ,-1.3, -0.5
29137,174.8 ,144.8, 210.2,25,falling,-1.1 ,-2.1, -0.1
29017,173.7 ,146.6, 204.9,31,stable,-0.8 ,-1.6, 0.1
29171,173.4 ,134.5, 222.4,14,stable,0.0 ,-1.2, 1.3
29203,172.3 ,141.3, 209.2,23,stable,-0.9 ,-1.9, 0.0
29195,171.8 ,151.3, 194.4,54,stable,-0.4 ,-1.1, 0.2
29009,171.8 ,155.9, 188.9,91,stable,-0.5 ,-1.1, 0.0
29107,171.7 ,155.1, 189.8,81,falling,-0.5 ,-1.0, -0.1
29103,171.3 ,124.8, 231.4,10,stable,0.3 ,-1.1, 1.6
29057,171.1 ,139, 209.8,22,stable,-0.4 ,-1.1, 0.4
29215,170.9 ,152.8, 190.9,67,stable,-0.6 ,-1.2, 0.0
29003,170.2 ,147.4, 196,41,stable,-0.7 ,-1.5, 0.1
29185,169.2 ,143.3, 199.9,31,falling,-1.3 ,-2.1, -0.6
29065,168.9 ,145.8, 195.2,41,falling,-0.8 ,-1.4, -0.3
29149,168.9 ,142.1, 200.3,30,falling,-1.0 ,-1.6, -0.3
29075,168.3 ,132.6, 211.7,16,stable,-0.5 ,-1.3, 0.4
29173,167.2 ,139.4, 199.9,27,stable,-10.4 ,-23.3, 4.7
29161,167 ,151.7, 183.6,91,falling,-1.1 ,-1.8, -0.5
29071,165.9 ,156, 176.2,223,falling,-1.0 ,-1.4, -0.7
29217,165.3 ,144.5, 188.5,49,stable,-0.6 ,-1.2, 0.0
29081,165.1 ,135.2, 200.7,24,stable,-0.6 ,-1.4, 0.2
29179,164.7 ,131.3, 205.9,18,falling,-2.0 ,-3.8, -0.2
29095,164 ,160, 168.1,1329,falling,-2.6 ,-3.8, -1.4
29031,163.8 ,152.5, 175.9,161,falling,-0.5 ,-0.8, -0.3
29061,163.6 ,132.7, 200.5,20,falling,-1.2 ,-2.2, -0.2
29131,162.6 ,143.8, 183.4,57,falling,-6.2 ,-11.1, -1.0
29157,161.8 ,140.6, 185.7,43,stable,-0.7 ,-1.6, 0.1
29073,161.4 ,138.8, 187.2,40,falling,-1.0 ,-1.7, -0.3
29037,160.8 ,151.2, 170.8,215,falling,-0.8 ,-1.2, -0.4
29101,160.4 ,145.3, 176.7,85,falling,-2.5 ,-4.8, -0.2
29147,159.7 ,138.1, 184.1,41,stable,-0.5 ,-1.0, 0.0
29047,159.2 ,152.4, 166.4,417,falling,-2.2 ,-2.8, -1.5
29053,158.3 ,135.8, 183.8,37,falling,-0.8 ,-1.5, -0.2
29077,158 ,152.2, 164.1,562,falling,-1.3 ,-1.5, -1.1
29186,157.7 ,136.7, 181.4,42,falling,-0.8 ,-1.4, -0.2
29151,157.3 ,131.8, 186.6,28,stable,-0.2 ,-0.9, 0.5
29153,156.6 ,130.2, 188.4,28,falling,-1.5 ,-2.2, -0.7
29189,154.7 ,151.7, 157.8,2110,falling,-1.3 ,-1.4, -1.1
29197,154.3 ,114.2, 205.7,10,stable,-0.5 ,-1.6, 0.6
29125,154 ,125.4, 188.2,21,stable,-1.0 ,-2.2, 0.2
29067,153.4 ,131, 179.2,36,falling,-1.8 ,-2.6, -1.0
29043,153 ,142.1, 164.5,151,falling,-1.1 ,-1.6, -0.7
29209,151.8 ,137.1, 168.1,95,falling,-1.3 ,-1.8, -0.8
29219,151.8 ,135.9, 169.1,70,falling,-1.6 ,-2.2, -1.1
29167,151.1 ,134.7, 169.1,64,falling,-1.3 ,-2.0, -0.6
29005,150.8 ,114.6, 196.8,13,stable,-0.2 ,-1.4, 1.0
29205,149.4 ,116.9, 189.9,15,falling,-1.4 ,-2.5, -0.4
29213,149.2 ,137.3, 161.9,123,falling,-1.4 ,-1.9, -1.0
29111,148.6 ,120.9, 181.4,21,stable,-0.6 ,-1.9, 0.7
29029,147.2 ,135.3, 160.1,127,falling,-1.2 ,-1.6, -0.7
29183,146.6 ,141.6, 151.7,671,falling,-1.5 ,-1.7, -1.3
29033,146 ,118.4, 179.2,20,falling,-1.0 ,-1.9, -0.2
29051,145.1 ,134.3, 156.6,139,falling,-1.9 ,-2.4, -1.5
29079,144.7 ,118.8, 175.4,23,falling,-1.0 ,-1.8, -0.1
29019,144.3 ,136, 152.9,238,falling,-1.4 ,-1.7, -1.0
29211,143.9 ,110.2, 185.9,13,stable,-0.3 ,-1.3, 0.7
29135,140.3 ,117.5, 166.5,27,falling,-1.1 ,-2.0, -0.2
29165,139.1 ,129.2, 149.5,155,falling,-1.8 ,-2.1, -1.4
29045,136 ,105.8, 173.5,15,stable,-0.9 ,-2.2, 0.3
29089,131.5 ,105.1, 163.2,18,falling,-1.5 ,-2.4, -0.5
28000,183.8 ,181.7, 185.8,6535,falling,-1.1 ,-1.2, -1.0
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
28133,262 ,235.1, 291.2,72,stable,0.1 ,-0.3, 0.5
28089,240.7 ,227.1, 254.9,251,falling,-2.6 ,-4.3, -0.8
28011,234 ,211.8, 258,87,stable,-0.4 ,-0.9, 0.1
28051,233 ,203.9, 265.3,48,stable,-0.2 ,-0.9, 0.5
28125,232.8 ,178, 300.2,14,falling,-1.6 ,-2.7, -0.6
28163,228.5 ,204.4, 254.7,67,stable,-0.3 ,-1.0, 0.4
28021,227.1 ,186.9, 273.8,24,rising,5.2 ,0.8, 9.7
28143,226.5 ,185.6, 273.8,23,falling,-0.8 ,-1.5, -0.2
28083,218.2 ,195.4, 242.9,70,stable,-0.2 ,-0.7, 0.3
28161,217.2 ,187.3, 251,40,stable,-0.5 ,-1.0, 0.1
28119,214.6 ,174.7, 261.7,21,falling,-0.9 ,-1.7, -0.1
28151,212.8 ,195.3, 231.5,117,stable,-0.4 ,-0.8, 0.0
28027,211.5 ,187.1, 238.3,58,stable,-4.7 ,-9.3, 0.2
28001,210.5 ,191.3, 231.3,93,falling,-0.6 ,-1.0, -0.2
28135,210.2 ,179.4, 244.9,34,stable,-0.3 ,-1.0, 0.4
28063,209.1 ,168, 257.8,19,stable,-0.6 ,-1.5, 0.3
28157,209.1 ,172.8, 251.4,24,stable,-0.7 ,-1.5, 0.2
28077,208.9 ,177.7, 244.4,34,stable,-0.1 ,-0.8, 0.7
28093,207.9 ,189.3, 228,97,falling,-0.9 ,-1.3, -0.4
28043,205.3 ,181.7, 231.4,57,stable,0.0 ,-0.6, 0.6
28031,204.8 ,179.4, 233.1,48,stable,-0.3 ,-0.9, 0.4
28039,204.8 ,179.9, 232.1,53,falling,-0.8 ,-1.6, -0.1
28107,202.9 ,183.5, 224,84,falling,-0.7 ,-1.3, -0.1
28141,202.4 ,179, 228.4,57,falling,-0.9 ,-1.6, -0.1
28087,201.6 ,186.8, 217.3,143,stable,1.7 ,-0.5, 3.9
28047,201.4 ,193.1, 210,462,falling,-0.8 ,-1.1, -0.5
28081,201.2 ,188.6, 214.4,195,falling,-4.1 ,-5.6, -2.7
28017,200.5 ,174.6, 229.4,44,stable,-0.5 ,-1.2, 0.2
28139,200.5 ,176.7, 226.7,54,stable,-0.3 ,-0.9, 0.3
28109,198.2 ,183.6, 213.8,145,falling,-0.7 ,-1.1, -0.4
28097,197 ,165.4, 233.5,30,stable,-0.4 ,-1.0, 0.3
28131,193.8 ,167.2, 223.5,41,falling,-1.2 ,-1.9, -0.4
28123,192.3 ,171.3, 215.2,63,stable,-0.5 ,-1.1, 0.1
28065,192.2 ,162.8, 225.9,33,falling,-0.9 ,-1.6, -0.1
28007,192.1 ,168.7, 218.1,51,stable,-0.4 ,-1.1, 0.4
28029,191.4 ,171.4, 213.1,71,falling,-1.1 ,-1.6, -0.6
28035,189.7 ,176.2, 204.1,149,falling,-0.8 ,-1.2, -0.4
28053,189.5 ,153.4, 232.1,20,falling,-3.3 ,-5.2, -1.4
28103,189.3 ,156.5, 227.3,25,stable,-0.7 ,-1.7, 0.3
28033,187.9 ,178.8, 197.4,333,falling,-0.9 ,-1.1, -0.6
28085,187.2 ,169.2, 206.7,82,falling,-0.7 ,-1.3, -0.1
28137,187 ,166.5, 209.4,64,falling,-0.7 ,-1.3, -0.2
28013,186.7 ,160.3, 216.7,37,stable,0.2 ,-0.7, 1.1
28145,186.6 ,166.6, 208.4,65,stable,-0.6 ,-1.2, 0.0
28111,186.6 ,157.3, 220.2,30,stable,-0.3 ,-1.3, 0.6
28149,186.2 ,170.2, 203.2,106,falling,-1.1 ,-1.5, -0.8
28113,186 ,169.1, 204.2,93,falling,-0.7 ,-1.4, -0.1
28095,185.6 ,168.6, 203.9,93,stable,-0.5 ,-1.1, 0.0
28099,184.8 ,164.7, 206.9,64,stable,-0.6 ,-1.1, 0.0
28037,184.5 ,149.9, 225.6,21,falling,-1.0 ,-1.9, -0.1
28059,182.5 ,173.2, 192.1,308,falling,-1.3 ,-1.5, -1.0
28023,179.3 ,155.3, 206.5,42,stable,0.0 ,-0.7, 0.7
28117,178.9 ,159, 200.9,60,stable,0.1 ,-0.5, 0.7
28147,178.5 ,153.2, 207.3,37,stable,-0.4 ,-1.0, 0.2
28079,178.1 ,156.1, 202.5,49,falling,-3.9 ,-6.9, -0.7
28041,178 ,149.1, 211.1,28,falling,-0.9 ,-1.7, -0.2
28025,175.9 ,153.5, 200.9,47,stable,-0.5 ,-1.2, 0.1
28115,172.8 ,154, 193.2,64,falling,-0.9 ,-1.5, -0.2
28091,170.2 ,150.8, 191.6,58,falling,-2.0 ,-3.0, -1.0
28101,169.8 ,148.2, 194,45,falling,-1.3 ,-2.1, -0.5
28155,168.7 ,138.3, 204.4,22,stable,-0.4 ,-1.3, 0.4
28057,168.7 ,148.5, 191.1,52,falling,-0.8 ,-1.4, -0.3
28049,168.3 ,161.1, 175.7,438,stable,-0.1 ,-0.5, 0.4
28003,167.3 ,151.4, 184.6,83,falling,-0.9 ,-1.4, -0.3
28153,165.6 ,144, 189.8,44,falling,-1.0 ,-1.6, -0.4
28159,164.8 ,142.7, 189.6,43,stable,-0.9 ,-1.8, 0.1
28045,164.6 ,150.7, 179.5,110,falling,-1.1 ,-1.5, -0.7
28105,162.7 ,145.5, 181.4,69,falling,-1.1 ,-1.7, -0.5
28067,162.5 ,150.4, 175.4,139,falling,-1.2 ,-1.6, -0.9
28061,161.2 ,138.8, 186.5,39,falling,-1.2 ,-1.9, -0.5
28005,159.2 ,134.7, 187.7,33,falling,-2.1 ,-3.1, -1.0
28019,158.4 ,128.5, 194.3,20,falling,-1.1 ,-2.0, -0.2
28127,155.1 ,136.7, 175.4,54,falling,-1.2 ,-1.8, -0.6
28069,154.6 ,126.3, 188.1,22,stable,-0.7 ,-1.7, 0.3
28071,153.1 ,137.8, 169.6,76,falling,-1.5 ,-2.0, -0.9
28075,150 ,139.1, 161.7,145,falling,-3.1 ,-4.0, -2.2
28015,149.6 ,124.5, 179.5,26,stable,-0.8 ,-1.8, 0.1
28129,147.4 ,125.2, 172.8,33,falling,-5.6 ,-8.5, -2.5
28009,147.1 ,117.7, 182.6,18,stable,-14.4 ,-26.7, 0.1
28121,137.4 ,129.6, 145.5,241,falling,-2.9 ,-4.8, -0.9
28073,136.1 ,123.4, 149.7,87,falling,-1.6 ,-2.1, -1.0
28055,* ,*, *,3 or fewer,*,*,*,*
30000,148.2 ,145.2, 151.1,2089,falling,-1.6 ,-1.9, -1.4
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
30079,244.7 ,153.4, 387.1,5,*,*,*,*
30017,193.2 ,164.5, 226.1,33,falling,-1.1 ,-1.7, -0.4
30041,188.3 ,160.5, 219.6,35,stable,-0.5 ,-1.1, 0.1
30085,185.6 ,148.4, 229,18,stable,0.0 ,-1.3, 1.2
30023,183.9 ,153, 220.5,27,stable,-0.8 ,-1.6, 0.0
30035,180.1 ,148.6, 216.2,24,stable,-0.9 ,-1.9, 0.1
30091,176.5 ,130.1, 237.3,11,stable,-0.6 ,-1.8, 0.6
30101,175.6 ,132.3, 229.9,12,stable,-0.7 ,-1.9, 0.4
30073,169.8 ,132.8, 215.3,16,stable,-1.1 ,-2.1, 0.0
30065,168.1 ,129.2, 218.2,14,stable,-1.0 ,-2.3, 0.3
30003,168 ,136, 205.1,21,falling,-2.1 ,-3.2, -1.1
30077,166 ,131.7, 208,17,falling,-1.4 ,-2.3, -0.5
30087,165.2 ,131.3, 205.5,17,falling,-1.8 ,-2.9, -0.6
30007,163.3 ,126.8, 208.7,16,falling,-1.9 ,-3.2, -0.5
30093,163 ,147, 180.4,80,falling,-2.2 ,-3.1, -1.3
30053,162.6 ,143.6, 184.2,60,falling,-1.3 ,-1.9, -0.8
30043,161.3 ,133.4, 193.9,27,falling,-1.3 ,-2.3, -0.2
30059,160 ,104.9, 244.4,6,stable,-1.2 ,-3.0, 0.7
30061,159.1 ,122.3, 207.9,13,stable,-0.8 ,-2.3, 0.7
30089,157.6 ,133.7, 185.7,37,falling,-1.4 ,-2.1, -0.7
30013,154.9 ,144.5, 165.9,174,falling,-1.4 ,-1.7, -1.1
30111,154.5 ,146.8, 162.6,311,falling,-1.2 ,-1.4, -0.9
30049,153.8 ,142.2, 166.1,141,falling,-1.3 ,-1.8, -0.9
30083,152.3 ,122.6, 187.3,19,falling,-1.1 ,-2.0, -0.2
30107,152 ,95.1, 235.2,5,*,*,*,*
30081,151.5 ,138.6, 165.6,111,falling,-0.7 ,-1.3, -0.2
30067,150.7 ,129.5, 174.9,38,stable,0.9 ,-1.2, 3.0
30095,149 ,120.4, 183.3,21,falling,-2.0 ,-3.2, -0.7
30019,148.9 ,89.5, 241.1,5,stable,-1.8 ,-3.6, 0.0
30025,148.4 ,95.2, 221.5,5,stable,-1.1 ,-3.3, 1.0
30047,146.2 ,130.3, 163.7,66,falling,-1.3 ,-1.9, -0.8
30029,143.2 ,134, 152.9,193,falling,-1.6 ,-2.0, -1.2
30063,143.1 ,133.8, 152.9,186,falling,-1.2 ,-1.5, -0.8
30099,141.6 ,109.4, 181.9,14,stable,-0.9 ,-1.9, 0.1
30001,140.5 ,113.1, 173.5,20,falling,-1.5 ,-2.5, -0.5
30071,137.1 ,99.9, 186.6,10,falling,-1.9 ,-3.2, -0.7
30021,137.1 ,109.5, 170.3,18,falling,-1.2 ,-2.3, -0.1
30039,130.1 ,92.4, 185,9,falling,-2.8 ,-4.6, -0.9
30005,130.1 ,95.7, 173.1,10,stable,-1.3 ,-2.7, 0.1
30027,129.3 ,107, 155.9,25,falling,-1.9 ,-2.6, -1.1
30045,128.8 ,80.9, 205.4,5,stable,-1.2 ,-3.1, 0.7
30057,127.1 ,103.2, 157.1,21,falling,-2.7 ,-4.0, -1.4
30055,126.1 ,74, 210.6,4,*,*,*,*
30015,122.4 ,91.3, 162.5,11,stable,-0.8 ,-2.0, 0.4
30105,121.4 ,94.3, 155.2,15,falling,-2.5 ,-3.7, -1.3
30009,118.6 ,96.6, 145.4,22,falling,-2.1 ,-3.0, -1.2
30031,116.6 ,106.9, 126.9,114,falling,-1.4 ,-2.0, -0.8
30051,113.4 ,69.9, 178.8,5,falling,-1.9 ,-3.6, -0.1
30097,102.7 ,70.7, 148.7,7,stable,-0.8 ,-2.4, 0.8
30011,* ,*, *,3 or fewer,*,*,*,*
30033,* ,*, *,3 or fewer,*,*,*,*
30037,* ,*, *,3 or fewer,*,*,*,*
30069,* ,*, *,3 or fewer,*,*,*,*
30075,* ,*, *,3 or fewer,*,*,*,*
30103,* ,*, *,3 or fewer,*,*,*,*
30109,* ,*, *,3 or fewer,*,*,*,*
37000,157.9 ,156.9, 158.9,19588,falling,-1.6 ,-1.7, -1.5
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
37173,204.7 ,177.4, 235.6,42,stable,0.0 ,-0.8, 0.7
37133,203.7 ,193, 214.8,283,stable,1.2 ,-1.3, 3.8
37181,198 ,181.9, 215.2,118,falling,-1.1 ,-1.5, -0.6
37165,194.6 ,176.7, 214,91,stable,-0.6 ,-1.3, 0.0
37083,194.3 ,180.2, 209.4,148,falling,-0.7 ,-1.0, -0.4
37187,193.5 ,165.5, 225.7,38,falling,-1.5 ,-2.5, -0.6
37095,191.7 ,148.8, 245,15,stable,-0.4 ,-1.5, 0.7
37155,190.8 ,180.8, 201.2,288,falling,-1.0 ,-1.3, -0.6
37033,189.2 ,169.2, 211.3,68,falling,-0.9 ,-1.4, -0.4
37065,187.4 ,173.4, 202.5,140,falling,-1.3 ,-1.5, -1.0
37163,185.4 ,172.4, 199.3,154,falling,-0.6 ,-1.0, -0.3
37045,185.3 ,174.8, 196.4,243,stable,-0.2 ,-0.6, 0.1
37159,183.8 ,175, 193,336,falling,-3.2 ,-5.6, -0.7
37153,182.2 ,166.9, 198.6,109,falling,-0.7 ,-1.1, -0.3
37171,181.8 ,170.4, 193.9,196,stable,-0.3 ,-0.6, 0.0
37127,180 ,169.3, 191.1,226,falling,-1.0 ,-1.3, -0.7
37139,179.9 ,163.2, 197.9,90,falling,-1.0 ,-1.3, -0.6
37007,179.1 ,158.9, 201.3,60,falling,-0.7 ,-1.2, -0.3
37111,178.3 ,163.7, 193.9,117,stable,-0.2 ,-0.6, 0.3
37057,178.1 ,170.2, 186.3,398,falling,-0.5 ,-0.8, -0.2
37117,178 ,158.8, 199.4,67,falling,-1.8 ,-2.4, -1.2
37015,177.6 ,156.3, 201.5,54,falling,-1.9 ,-2.5, -1.3
37049,177.5 ,167.3, 188.1,243,falling,-1.0 ,-1.3, -0.7
37169,177.5 ,163.4, 192.7,124,falling,-1.0 ,-1.5, -0.6
37191,176.6 ,167.1, 186.5,268,falling,-1.2 ,-1.5, -0.8
37121,176.1 ,152.9, 202.5,46,falling,-0.9 ,-1.3, -0.4
37041,175.9 ,151.5, 203.7,42,falling,-0.8 ,-1.4, -0.1
37013,174.6 ,161, 189.2,133,falling,-1.1 ,-1.5, -0.7
37151,174.5 ,166, 183.3,330,falling,-0.6 ,-0.9, -0.3
37145,174.4 ,159, 191.1,99,falling,-0.7 ,-1.4, -0.1
37071,173.5 ,166.4, 180.8,468,falling,-1.3 ,-1.6, -1.0
37107,173.1 ,160.2, 186.8,142,falling,-1.2 ,-1.5, -0.8
37197,173 ,157.5, 189.9,94,falling,-0.6 ,-1.1, -0.2
37157,172.8 ,162.9, 183.3,237,falling,-1.4 ,-1.9, -1.0
37085,172.7 ,162.5, 183.5,221,falling,-1.3 ,-1.7, -1.0
37023,172.5 ,162.4, 183.2,228,falling,-0.6 ,-0.9, -0.3
37051,172.5 ,165.8, 179.3,532,falling,-1.3 ,-1.5, -1.1
37105,171.2 ,158, 185.2,130,falling,-1.3 ,-1.7, -0.9
37001,171.1 ,163.2, 179.3,361,falling,-0.8 ,-1.1, -0.5
37059,171 ,156.7, 186.4,111,stable,-0.4 ,-0.8, 0.1
37069,170.1 ,157.5, 183.6,141,falling,-1.1 ,-1.5, -0.7
37077,169.8 ,156.7, 183.7,130,falling,-3.1 ,-4.5, -1.7
37027,168.8 ,158.2, 180,198,falling,-0.8 ,-1.1, -0.5
37031,167.4 ,156.6, 178.9,196,falling,-1.3 ,-1.6, -0.9
